video_url,duration,description,hours,id,video_path,success,num_frames,height,width,aspect_ratio,resolution,csv_ori
https://www.youtube.com/watch?v=QLxPDpINUlk,33:02,"A Walk Down the Magnificent Mile, Chicago | 4K HDR",0.5505555555555556,QLxPDpINUlk,/share/wjh/raw_videos/total_done_sample_apd_1/QLxPDpINUlk.webm,False,0,0,0,,,total_done_sample_200
https://www.youtube.com/watch?v=wAV-LeBwJBM,1:00:51,"Tokyo Evening Walk From Marunouchi to Shiodome, Japan • 4K HDR",1.0141666666666669,wAV-LeBwJBM,/share/wjh/raw_videos/total_done_sample_apd_1/wAV-LeBwJBM.webm,False,0,0,0,,,total_done_sample_200_55
https://www.youtube.com/watch?v=o4gEKZzUTUg,41:40,4k Walk 34th Street New York City Usa Travel Vlog 4k Video,0.6944444444444444,o4gEKZzUTUg,/share/wjh/raw_videos/total_done_sample_apd_1/o4gEKZzUTUg.webm,False,0,0,0,,,total_done_sample_200_55
https://www.youtube.com/watch?v=nvrTilkess8,1:26:53,名古屋 龟岛 散步，日本 [4K HDR],1.4480555555555557,nvrTilkess8,/share/wjh/raw_videos/total_done_sample_apd_1/nvrTilkess8.webm,False,0,0,0,,,total_done_sample_200_55
https://www.youtube.com/watch?v=vHryX9dVlxk,1:02:48,Nami Island Autumn Walking Tour and Beautiful Leaves | Travel Korea K-Drama 4K HDR,1.0466666666666669,vHryX9dVlxk,/share/wjh/raw_videos/total_done_sample_apd_1/vHryX9dVlxk.webm,False,0,0,0,,,total_done_sample_200_63
https://www.youtube.com/watch?v=u9h-OHNGjo0,36:26,New York Walking Tour 4k - Macy's to Bryant Park Christmas Season Has Begun,0.6072222222222222,u9h-OHNGjo0,/share/wjh/raw_videos/total_done_sample_apd_1/u9h-OHNGjo0.webm,False,0,0,0,,,total_done_sample_200_63
https://www.youtube.com/watch?v=U_4QApx99q4,1:20:26,Japan: Northern Tokyo Cherry Blossoms Illumination Walk | Latest DJI RS 4 Test • 4K HDR,1.3405555555555555,U_4QApx99q4,/share/wjh/raw_videos/total_done_sample_apd_1/U_4QApx99q4.webm,False,0,0,0,,,total_done_sample_200_71
https://www.youtube.com/watch?v=N-n3oFFPgNI,1:27:42,4K中国街景｜中国人均GDP最高的城市之一-江苏省无锡市,1.461666666666667,N-n3oFFPgNI,/share/wjh/raw_videos/total_done_sample_apd_1/N-n3oFFPgNI.webm,False,0,0,0,,,total_done_sample_500_1
https://www.youtube.com/watch?v=tTLMcDgIie8,2:06:36,4K CABVIEW: Otherworldly sights on the mountain plateau,2.11,tTLMcDgIie8,/share/wjh/raw_videos/total_done_sample_500_1/tTLMcDgIie8.webm,False,0,0,0,,,total_done_sample_500_1
https://www.youtube.com/watch?v=WIstTCtAWTE,1:23:34,Japan: Kamakura Koshigoe Walk to Enoshima • 4K HDR,1.3927777777777777,WIstTCtAWTE,/share/wjh/raw_videos/total_done_sample_apd_1/WIstTCtAWTE.webm,False,0,0,0,,,total_done_sample_200_62
