video_url,duration,description,hours,id
https://www.youtube.com/watch?v=nXn2VbgqJ9k,2:46,Cú Chulainn back seat on-ride 5K POV @60fps Emerald Park Cu Chulainn,0.0461111111111111,nXn2VbgqJ9k
https://www.youtube.com/watch?v=XjeIWzKLaYk,2:29,Cú Chulainn front seat on-ride 5K POV @60fps Emerald Park Cu Chulainn,0.0413888888888888,XjeIWzKLaYk
https://www.youtube.com/watch?v=sqpHp12gv10,3:15,Loch Ness Monster front seat on-ride 5K POV @60fps Busch Gardens Williamsburg,0.0541666666666666,sqpHp12gv10
https://www.youtube.com/watch?v=3fIioqCN_JQ,2:50,Thundercoaster back seat on-ride 5K POV @60fps TusenFryd,0.0472222222222222,3fIioqCN_JQ
https://www.youtube.com/watch?v=WHBX_XJb5ZY,2:52,Thundercoaster front seat on-ride 5K POV @60fps TusenFryd,0.0477777777777777,WHBX_XJb5ZY
https://www.youtube.com/watch?v=BG857sQmcTA,2:05,Speed Monster front seat on-ride 5K POV @60fps Tusenfryd,0.0347222222222222,BG857sQmcTA
https://www.youtube.com/watch?v=vt8YyqWggio,7:09,Piraten in Batavia front seat on-ride 5K POV @60fps Europa Park Pirates,0.1191666666666666,vt8YyqWggio
https://www.youtube.com/watch?v=NPOyCXfiXPw,1:37,Ba-a-a Express POV 5K 60FPS,0.0269444444444444,NPOyCXfiXPw
https://www.youtube.com/watch?v=30g0_Yv8_7U,4:56,Arthur on-ride 5K POV @30fps Europa Park,0.0822222222222222,30g0_Yv8_7U
https://www.youtube.com/watch?v=2VoMoB2Ao_E,2:17,Pegasus front seat on-ride 5K POV @60fps Europa Park,0.0380555555555555,2VoMoB2Ao_E
https://www.youtube.com/watch?v=33qq5thb6yw,4:05,Atlantica SuperSplash front seat on-ride 5K POV @60fps Europa Park,0.0680555555555555,33qq5thb6yw
https://www.youtube.com/watch?v=zyQfiMcPn8U,6:03,Poseidon front seat on-ride 5K POV @60fps Europa Park,0.1008333333333333,zyQfiMcPn8U
https://www.youtube.com/watch?v=tSbJKybfm2w,3:38,Eurosat - CanCan Coaster front seat on-ride 5K POV @60fps Europa Park,0.0605555555555555,tSbJKybfm2w
https://www.youtube.com/watch?v=FmqJwDeVLlA,3:16,Schweizer Bobbahn front seat on-ride 5K POV @60fps Europa Park,0.0544444444444444,FmqJwDeVLlA
https://www.youtube.com/watch?v=tphMu7QSS_w,5:20,Euro Mir front seat on-ride 5K POV @60fps Europa Park,0.0888888888888888,tphMu7QSS_w
https://www.youtube.com/watch?v=MmU6-nOscOw,2:56,Matterhorn Blitz front seat on-ride 5K POV @60fps Europa Park,0.0488888888888888,MmU6-nOscOw
https://www.youtube.com/watch?v=ilTJVNsj3t4,3:33,Silver Star back seat on-ride 5K POV @60fps Europa Park,0.0591666666666666,ilTJVNsj3t4
https://www.youtube.com/watch?v=sRzjjXVd1Qs,3:36,Silver Star front seat on-ride 5K POV @60fps Europa Park,0.06,sRzjjXVd1Qs
https://www.youtube.com/watch?v=aKm0PArJV-U,3:36,Wodan Timbur Coaster back seat on-ride 5K POV @60fps Europa Park,0.06,aKm0PArJV-U
https://www.youtube.com/watch?v=KzvdeeuwCa8,3:28,Wodan Timbur Coaster front seat on-ride 5K POV @60fps Europa Park,0.0577777777777777,KzvdeeuwCa8
https://www.youtube.com/watch?v=bOmBLK060dM,2:20,blue fire Megacoaster back seat on-ride 5K POV @60fps Europa Park,0.0388888888888888,bOmBLK060dM
https://www.youtube.com/watch?v=XS2qFKvsIic,2:53,blue fire Megacoaster front seat on-ride 5K POV @60fps Europa Park,0.0480555555555555,XS2qFKvsIic
https://www.youtube.com/watch?v=5i1paMJL9yQ,3:51,Voltron back seat on-ride 5K POV @60fps Europa Park,0.0641666666666666,5i1paMJL9yQ
https://www.youtube.com/watch?v=Ft4OtjpHgSE,2:02,Alpenexperess Enzian front seat on-ride 5K POV @60fps Europa Park,0.0338888888888888,Ft4OtjpHgSE
https://www.youtube.com/watch?v=Qegu7MhfHGQ,4:32,Tiroler Wildwasserbahn front seat on-ride 5K POV @60fps Europa Park Tirol log flume,0.0755555555555555,Qegu7MhfHGQ
https://www.youtube.com/watch?v=m5JmEZzhs2g,3:50,Voltron front wing seat on-ride 5K POV @60fps Europa Park,0.0638888888888888,m5JmEZzhs2g
https://www.youtube.com/watch?v=xEnMCGmKOJk,1:30,Coccinelle front seat on-ride 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.025,xEnMCGmKOJk
https://www.youtube.com/watch?v=FSrx96OPrps,1:45,Woodstock Express front seat on-ride 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.0291666666666666,FSrx96OPrps
https://www.youtube.com/watch?v=7qE2ZO5dITY,1:53,Timber front seat on-ride 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.0313888888888888,7qE2ZO5dITY
https://www.youtube.com/watch?v=DER6-_gXrbs,2:27,Mystic front seat on-ride 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.0408333333333333,DER6-_gXrbs
https://www.youtube.com/watch?v=Q4K1zXf7FjU,1:17,Storm  - The Dragon Legend front seat on-ride 5K POV @60fps Tusenfryd,0.0213888888888888,Q4K1zXf7FjU
https://www.youtube.com/watch?v=XpGt9qJh5yY,1:52,Junker front seat on-ride 5KPOV 5K @60fps PowerPark Powerland,0.0311111111111111,XpGt9qJh5yY
https://www.youtube.com/watch?v=KPVtbUQtIG8,1:25,Quest front seat on-ride 5K POV @60fps Emerald Park,0.0236111111111111,KPVtbUQtIG8
