video_url,duration,description,hours,id
https://www.youtube.com/watch?v=0YExS3JSJN4,1:02:58,"Bolzano/Bozen & Christmas market🎄(Alto Adige Südtirol), Italy【Walking Tour】History in Subtitles 4k",1.0494444444444446,0YExS3JSJN4
https://www.youtube.com/watch?v=Nmk3LGlsVmY,48:38,"Vipiteno/Sterzing & Christmas market🎄(Alto Adige Südtirol), Italy【Walking Tour】History in Subtitles",0.8105555555555556,Nmk3LGlsVmY
https://www.youtube.com/watch?v=DQgGPjZ6mQU,1:07:06,"San Casciano dei Bagni (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",1.1183333333333334,DQgGPjZ6mQU
https://www.youtube.com/watch?v=O6BBDaGw3G8,2:09:32,"San Gimignano (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",2.158888888888889,O6BBDaGw3G8
https://www.youtube.com/watch?v=ZPWVQtP2Iis,2:53:50,"Volterra (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",2.897222222222222,ZPWVQtP2Iis
https://www.youtube.com/watch?v=oXMN2LztUUc,2:12:32,"Gallipoli (Puglia), Italy【Walking Tour】History in Subtitles - 4K",2.208888888888889,oXMN2LztUUc
https://www.youtube.com/watch?v=jlZEPr78k84,47:55,"Montecchio (Umbria), Italy【Walking Tour】History in Subtitles - 4K",0.798611111111111,jlZEPr78k84
https://www.youtube.com/watch?v=_tZqyTUoRyw,2:07:39,"Todi (Umbria), Italy【Walking Tour】History in Subtitles - 4K",2.1275,_tZqyTUoRyw
https://www.youtube.com/watch?v=PA7JgP3Fl9E,54:55,"Corniglia (Liguria), Italy【Walking Tour】History in Subtitles - 4K",0.9152777777777776,PA7JgP3Fl9E
https://www.youtube.com/watch?v=F2UtkKklJ38,1:22:02,"Pitigliano (Tuscany), Italy【Walking Tour】History in Subtitles - 4K",1.3672222222222223,F2UtkKklJ38
https://www.youtube.com/watch?v=9n1XIwBYtnw,1:23:58,"Scanno (Abruzzo), Italy【Walking Tour】History in Subtitles - 4K",1.3994444444444445,9n1XIwBYtnw
https://www.youtube.com/watch?v=XkRQ8CfpC-M,1:22:02,"Vernazza (Liguria), Italy【Walking Tour】History in Subtitles - 4K",1.3672222222222223,XkRQ8CfpC-M
https://www.youtube.com/watch?v=HcKNEi4k520,1:13:08,"Nettuno (Lazio), Italy【Walking Tour】History in Subtitles - 4K",1.218888888888889,HcKNEi4k520
https://www.youtube.com/watch?v=oLshrrU2n7Y,1:31:00,"Ostuni (Puglia), Italy【Walking Tour】History in Subtitles - 4K",1.5166666666666666,oLshrrU2n7Y
https://www.youtube.com/watch?v=GGi04JgSibM,1:07:08,"Castel Sant'Elia (Lazio), Italy【Walking Tour】With Captions - 4K",1.1188888888888888,GGi04JgSibM
https://www.youtube.com/watch?v=gdJp8a1lv2A,50:21,"Rome | Biking around Circus Maximus and Colosseum, Italy【Biking Tour】 4K",0.8391666666666667,gdJp8a1lv2A
https://www.youtube.com/watch?v=QypcXT3sk5c,48:46,"Rome | Biking in *Villa Borghese*, Italy【Biking Tour】4K",0.8127777777777778,QypcXT3sk5c
https://www.youtube.com/watch?v=5rbHptUMIR0,1:00:13,"Subiaco (Lazio), Italy【Walking Tour】History in Subtitles - 4K",1.003611111111111,5rbHptUMIR0
https://www.youtube.com/watch?v=7KhJ-pHF15I,52:18,"Alatri (Lazio), Italy【Walking Tour】With Captions - 4K",0.8716666666666667,7KhJ-pHF15I
https://www.youtube.com/watch?v=yExFv2xSwTk,58:28,"Campobasso (Molise), Italy【Walking Tour】History in Subtitles - 4K",0.9744444444444444,yExFv2xSwTk
https://www.youtube.com/watch?v=WD-FXMpmO9c,2:17:41,"Rome, Italy【Walking Tour】Colosseum | Roman Forum | Palatine Hill / With Captions - 4k",2.294722222222222,WD-FXMpmO9c
https://www.youtube.com/watch?v=95B_3S20Jvk,52:02,"Castiglione del Lago (Umbria), Italy【Walking Tour】4K",0.8672222222222222,95B_3S20Jvk
https://www.youtube.com/watch?v=KDGg6OHNkbs,1:03:07,"Rome, Italy【Walking Tour】Trevi Fountain and Pantheon / R.III-VIII-IX - 4k",1.0519444444444446,KDGg6OHNkbs
https://www.youtube.com/watch?v=3k5RXb3O83U,1:36:22,"Swiss 4K - Top 5 Magical Villages to Visit in Switzerland , Part 2",1.6061111111111113,3k5RXb3O83U
https://www.youtube.com/watch?v=oqiX1l9JK0g,2:23:44,"Swiss 4K - Top 10 Magical Villages to Visit in Switzerland , Part 1",2.395555555555556,oqiX1l9JK0g
https://www.youtube.com/watch?v=61aPKIHEjsw,1:34:30,"SWISS  , Driving Through Switzerland’s Most Magical Snowy Roads , 4K",1.575,61aPKIHEjsw
https://www.youtube.com/watch?v=3Mrbs9vpr5k,1:22:08,SWISS - Top 10 Most Beautiful Villages in Switzerland  -  4K  (2),1.3688888888888888,3Mrbs9vpr5k
https://www.youtube.com/watch?v=jVuNsUcWJQc,2:15:59,SWISS - Top 10 Most Beautiful Villages in Switzerland  -  4K  (1),2.266388888888889,jVuNsUcWJQc
https://www.youtube.com/watch?v=5WbJwMUDqVQ,2:01:49,SWISS - Top 10 Most Beautiful Villages in Switzerland & Lichtenstein -  4K  (1),2.0302777777777776,5WbJwMUDqVQ
https://www.youtube.com/watch?v=UnzIN-d3RVg,2:19:21,DRIVING IN SWISS  - 10  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (11),2.3225,UnzIN-d3RVg
https://www.youtube.com/watch?v=CCcZNaDtVws,2:01:32,DRIVING IN SWISS  - 10  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (10),2.025555555555556,CCcZNaDtVws
https://www.youtube.com/watch?v=P5L179IbyEE,2:08:50,DRIVING IN SWISS  - 10  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (9),2.147222222222222,P5L179IbyEE
https://www.youtube.com/watch?v=mIbOhdyPl34,1:16:06,DRIVING IN SWISS  - 10  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (5),1.268333333333333,mIbOhdyPl34
https://www.youtube.com/watch?v=vWv-Lgkf0hU,1:21:30,DRIVING IN SWISS  - 9  BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (3),1.3583333333333334,vWv-Lgkf0hU
https://www.youtube.com/watch?v=McgKaEYLkSM,1:20:08,DRIVING IN SWISS  - 7  BEST PLACES  TO VISIT IN SWITZERLAND - 4K (3),1.3355555555555554,McgKaEYLkSM
https://www.youtube.com/watch?v=CyUxctUY2U0,53:05,Driving in Swiss - 5 Best Places to Visit in Switzerland  - 4K,0.8847222222222222,CyUxctUY2U0
https://www.youtube.com/watch?v=Iu4J7_U9rU4,2:43:57,"Swiss , Top 10 Most Beautiful and Dreamy Villages in Switzerland , 4k + Relaxing Music +Turin, Italy",2.7325,Iu4J7_U9rU4
https://www.youtube.com/watch?v=-nV0YW7kVBo,1:36:35,"Swiss 4K , Driving Through Switzerland with Relaxing Music , Part  2",1.6097222222222225,-nV0YW7kVBo
https://www.youtube.com/watch?v=Jnva2fKY1J8,2:09:25,"SWISS ALPS - 4K , Driving Through the Stunning Swiss Alps , A Scenic Adventure (1)",2.156944444444445,Jnva2fKY1J8
https://www.youtube.com/watch?v=uClLyUqZyZI,2:02:13,SWISS - Top 10 Most Beautiful Villages in Switzerland ‘ You Must Visit  4K  (18),2.0369444444444444,uClLyUqZyZI
